GeneName,UniProtID,DrugBank ID,Name,Type,UniProt Name,Transcription regulation,Transmembrane,DNA-binding,Kinase,metaboli,RNA-binding,signal,enzyme,ase,Enzyme,Oncogene,TSG,
531,AHR,P35869,DB12328,Cantharidin,SmallMoleculeDrug,Aryl hydrocarbon receptor,1,0,1,0,0,0,0,0,0,0,0,0
537,AHR,P35869,DB00338,Omeprazole,SmallMoleculeDrug,Aryl hydrocarbon receptor,1,0,1,0,0,0,0,0,0,0,0,0
541,AIFM1,O95831,DB05282,MCC,SmallMoleculeDrug,"Apoptosis-inducing factor 1, mitochondrial",0,0,1,0,0,0,0,0,1,1,0,0
565,AKR1B1,P15121,DB02712,Sorbinil,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
566,AKR1B1,P15121,DB05327,Ranirestat,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
568,AKR1B1,P15121,DB02132,Zenarestat,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
570,AKR1B1,P15121,DB07093,"{3-[(5-CHLORO-1,3-BENZOTHIAZOL-2-YL)METHYL]-2,4-DIOXO-3,4-DIHYDROPYRIMIDIN-1(2H)-YL}ACETIC ACID",SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
571,AKR1B1,P15121,DB02834,IDD552,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
573,AKR1B1,P15121,DB08000,"2-(CARBOXYMETHYL)-1-OXO-1,2-DIHYDRONAPHTHO[1,2-D]ISOTHIAZOLE-4-CARBOXYLIC ACID 3,3-DIOXIDE",SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
574,AKR1B1,P15121,DB07063,"{3-[(4,5,7-TRIFLUORO-1,3-BENZOTHIAZOL-2-YL)METHYL]-1H-INDOL-1-YL}ACETIC ACID",SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
575,AKR1B1,P15121,DB07139,3-[5-(3-nitrophenyl)thiophen-2-yl]propanoic acid,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
576,AKR1B1,P15121,DB08084,IDD594,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
577,AKR1B1,P15121,DB05533,QR-333,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
578,AKR1B1,P15121,DB02101,"(S,R)-fidarestat",SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
579,AKR1B1,P15121,DB08098,"{[5-(5-nitro-2-furyl)-1,3,4-oxadiazol-2-yl]thio}acetic acid",SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
580,AKR1B1,P15121,DB08772,"3,4-DIHYDRO-4-OXO-3-((5-TRIFLUOROMETHYL-2-BENZOTHIAZOLYL)METHYL)-1-PHTHALAZINE ACETIC ACID",SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
583,AKR1B1,P15121,DB08449,"2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1H-pyrrolo[2,3-b]pyridin-1-yl)acetic acid",SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
584,AKR1B1,P15121,DB02518,N-Acetylalanine,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
585,AKR1B1,P15121,DB07450,(R)-minalrestat,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
586,AKR1B1,P15121,DB07030,(5-CHLORO-2-{[(3-NITROBENZYL)AMINO]CARBONYL}PHENOXY)ACETIC ACID,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
588,AKR1B1,P15121,DB07498,"4-[3-(3-NITROPHENYL)-1,2,4-OXADIAZOL-5-YL]BUTANOIC ACID",SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
590,AKR1B1,P15121,DB01689,Inhibitor Idd 384,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
591,AKR1B1,P15121,DB07187,6-[(5-CHLORO-3-METHYL-1-BENZOFURAN-2-YL)SULFONYL]PYRIDAZIN-3(2H)-ONE,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
592,AKR1B1,P15121,DB07999,"{4-[(CARBOXYMETHOXY)CARBONYL]-3,3-DIOXIDO-1-OXONAPHTHO[1,2-D]ISOTHIAZOL-2(1H)-YL}ACETIC ACID",SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
596,AKR1B1,P15121,DB07028,(2-{[(4-BROMO-2-FLUOROBENZYL)AMINO]CARBONYL}-5-CHLOROPHENOXY)ACETIC ACID,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
597,AKR1B1,P15121,DB02020,Alrestatin,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
598,AKR1B1,P15121,DB02021,Fidarestat,SmallMoleculeDrug,Aldose reductase,0,0,0,0,0,0,0,0,1,1,0,0
606,AKR1C1,Q04828,DB04674,"2-HYDROXY-3,5-DIIODOBENZOIC ACID",SmallMoleculeDrug,Aldo-keto reductase family 1 member C1,0,0,0,0,0,0,0,0,1,1,0,0
614,AKR1C3,P42330,DB07700,"3-CARBOXAMIDO-1,3,5(10)-ESTRATRIEN-17(R)-SPIRO-2'(5',5'-DIMETHYL-6'OXO)TETRAHYDROPYRAN",SmallMoleculeDrug,Aldo-keto reductase family 1 member C3,0,0,0,0,0,0,0,0,1,1,0,0
615,AKR1C3,P42330,DB02056,Prostaglandin D2,SmallMoleculeDrug,Aldo-keto reductase family 1 member C3,0,0,0,0,0,0,0,0,1,1,0,0
618,AKR1C3,P42330,DB01536,Androstenedione,SmallMoleculeDrug,Aldo-keto reductase family 1 member C3,0,0,0,0,0,0,0,0,1,1,0,0
625,AKT1,P31749,DB05971,Archexin,SmallMoleculeDrug,RAC-alpha serine/threonine-protein kinase,0,0,0,1,1,0,0,0,1,1,1,0
639,ALAD,P13716,DB02272,Porphobilinogen,SmallMoleculeDrug,Delta-aminolevulinic acid dehydratase,0,0,0,0,0,0,0,1,1,1,0,0
640,ALAD,P13716,DB00855,Aminolevulinic acid,SmallMoleculeDrug,Delta-aminolevulinic acid dehydratase,0,0,0,0,0,0,0,1,1,1,0,0
641,ALAD,P13716,DB02878,3-(2-Aminoethyl)-4-(Aminomethyl)Heptanedioic Acid,SmallMoleculeDrug,Delta-aminolevulinic acid dehydratase,0,0,0,0,0,0,0,1,1,1,0,0
642,ALAD,P13716,DB04560,"4,7-Dioxosebacic Acid",SmallMoleculeDrug,Delta-aminolevulinic acid dehydratase,0,0,0,0,0,0,0,1,1,1,0,0
643,ALAD,P13716,DB02239,Laevulinic Acid,SmallMoleculeDrug,Delta-aminolevulinic acid dehydratase,0,0,0,0,0,0,0,1,1,1,0,0
644,ALAD,P13716,DB02260,4-Oxosebacic Acid,SmallMoleculeDrug,Delta-aminolevulinic acid dehydratase,0,0,0,0,0,0,0,1,1,1,0,0
645,ALAD,P13716,DB04781,5-hydroxyvaleric acid,SmallMoleculeDrug,Delta-aminolevulinic acid dehydratase,0,0,0,0,0,0,0,1,1,1,0,0
646,ALAD,P13716,DB02068,Delta-Amino Valeric Acid,SmallMoleculeDrug,Delta-aminolevulinic acid dehydratase,0,0,0,0,0,0,0,1,1,1,0,0
651,ALB,P02768,DB13967,Patent Blue,SmallMoleculeDrug,Serum albumin,0,0,0,0,0,0,0,0,1,0,0,0
653,ALB,P02768,DB00199,Erythromycin,SmallMoleculeDrug,Serum albumin,0,0,0,0,0,0,0,0,1,0,0,0
654,ALB,P02768,DB00493,Cefotaxime,SmallMoleculeDrug,Serum albumin,0,0,0,0,0,0,0,0,1,0,0,0
656,ALB,P02768,DB11359,Guaiacol,SmallMoleculeDrug,Serum albumin,0,0,0,0,0,0,0,0,1,0,0,0
657,ALB,P02768,DB06728,Aniline,SmallMoleculeDrug,Serum albumin,0,0,0,0,0,0,0,0,1,0,0,0
660,ALB,P02768,DB00545,Pyridostigmine,SmallMoleculeDrug,Serum albumin,0,0,0,0,0,0,0,0,1,0,0,0
661,ALB,P02768,DB03255,Phenol,SmallMoleculeDrug,Serum albumin,0,0,0,0,0,0,0,0,1,0,0,0
671,ALDH2,P05091,DB04381,Crotonaldehyde,SmallMoleculeDrug,"Aldehyde dehydrogenase, mitochondrial",0,0,0,0,0,0,0,0,1,0,0,0
673,ALDH2,P05091,DB02115,Daidzin,SmallMoleculeDrug,"Aldehyde dehydrogenase, mitochondrial",0,0,0,0,0,0,0,0,1,0,0,0
674,ALDH2,P05091,DB00822,Disulfiram,SmallMoleculeDrug,"Aldehyde dehydrogenase, mitochondrial",0,0,0,0,0,0,0,0,1,0,0,0
680,ALDH3B2,P48448,DB09116,Calcium carbimide,SmallMoleculeDrug,Aldehyde dehydrogenase family 3 member B2,0,0,0,0,0,0,0,0,1,1,0,0
684,ALDH5A1,P51649,DB00534,Chlormerodrin,SmallMoleculeDrug,"Succinate-semialdehyde dehydrogenase, mitochondrial",0,0,0,0,0,0,0,0,1,0,0,0
690,ALDOA,P04075,DB08240,N-(4-CHLOROPHENYL)-3-(PHOSPHONOOXY)NAPHTHALENE-2-CARBOXAMIDE,SmallMoleculeDrug,Fructose-bisphosphate aldolase A,0,0,0,0,0,0,0,0,1,1,0,0
693,ALDOA,P04075,DB02512,"1,6-Fructose Diphosphate (Linear Form)",SmallMoleculeDrug,Fructose-bisphosphate aldolase A,0,0,0,0,0,0,0,0,1,1,0,0
694,ALDOA,P04075,DB04733,"1,6-DI-O-PHOSPHONO-D-MANNITOL",SmallMoleculeDrug,Fructose-bisphosphate aldolase A,0,0,0,0,0,0,0,0,1,1,0,0
701,ALK,Q9UM73,DB09063,Ceritinib,SmallMoleculeDrug,ALK tyrosine kinase receptor,0,1,0,1,0,0,0,0,1,1,1,0
702,ALK,Q9UM73,DB11363,Alectinib,SmallMoleculeDrug,ALK tyrosine kinase receptor,0,1,0,1,0,0,0,0,1,1,1,0
715,AMD1,P17707,DB08163,5'-{[4-(aminooxy)butyl](methyl)amino}-5'-deoxy-8-ethenyladenosine,SmallMoleculeDrug,S-adenosylmethionine decarboxylase proenzyme,0,0,0,0,0,0,0,0,1,1,0,0
721,AMT,P48728,DB04789,5-methyltetrahydrofolic acid,SmallMoleculeDrug,"Aminomethyltransferase, mitochondrial",0,0,0,0,0,0,0,0,1,1,0,0
745,ANXA3,P12429,DB03994,Ethanolamine,SmallMoleculeDrug,Annexin A3,0,0,0,0,0,0,0,0,1,0,0,0
749,ANXA5,P08758,DB03484,L-Alpha-Glycerophosphorylethanolamine,SmallMoleculeDrug,Annexin A5,0,0,0,0,0,0,0,0,0,1,0,0
751,ANXA5,P08758,DB02846,L-thioproline,SmallMoleculeDrug,Annexin A5,0,0,0,0,0,0,0,0,0,1,0,0
752,ANXA5,P08758,DB02929,K201,SmallMoleculeDrug,Annexin A5,0,0,0,0,0,0,0,0,0,1,0,0
754,ANXA5,P08758,DB02497,L-Alpha-Glycerophosphorylserine,SmallMoleculeDrug,Annexin A5,0,0,0,0,0,0,0,0,0,1,0,0
758,AOC3,Q16853,DB04334,6-hydroxydopa quinone,SmallMoleculeDrug,Membrane primary amine oxidase,0,1,0,0,0,0,0,0,1,1,0,0
781,APOH,P02749,DB05446,LJP 1082,SmallMoleculeDrug,Beta-2-glycoprotein 1,0,0,0,0,0,0,0,0,0,0,0,0
785,APP,P05067,DB05088,Tiomolibdate ion,SmallMoleculeDrug,Amyloid beta A4 protein,0,1,0,0,0,0,1,0,1,0,0,0
786,APP,P05067,DB04892,Phenserine,SmallMoleculeDrug,Amyloid beta A4 protein,0,1,0,0,0,0,1,0,1,0,0,0
787,APP,P05067,DB09149,Florbetapir (18F),SmallMoleculeDrug,Amyloid beta A4 protein,0,1,0,0,0,0,1,0,1,0,0,0
788,APP,P05067,DB05150,CAD106,SmallMoleculeDrug,Amyloid beta A4 protein,0,1,0,0,0,0,1,0,1,0,0,0
789,APP,P05067,DB05938,Edonerpic,SmallMoleculeDrug,Amyloid beta A4 protein,0,1,0,0,0,0,1,0,1,0,0,0
792,APP,P05067,DB02235,L-methionine (R)-S-oxide,SmallMoleculeDrug,Amyloid beta A4 protein,0,1,0,0,0,0,1,0,1,0,0,0
794,APP,P05067,DB05846,Mito-4509,SmallMoleculeDrug,Amyloid beta A4 protein,0,1,0,0,0,0,1,0,1,0,0,0
795,APP,P05067,DB06782,Dimercaprol,SmallMoleculeDrug,Amyloid beta A4 protein,0,1,0,0,0,0,1,0,1,0,0,0
796,APP,P05067,DB09148,Florbetaben (18F),SmallMoleculeDrug,Amyloid beta A4 protein,0,1,0,0,0,0,1,0,1,0,0,0
797,APP,P05067,DB09151,Flutemetamol (18F),SmallMoleculeDrug,Amyloid beta A4 protein,0,1,0,0,0,0,1,0,1,0,0,0
799,APP,P05067,DB00746,Deferoxamine,SmallMoleculeDrug,Amyloid beta A4 protein,0,1,0,0,0,0,1,0,1,0,0,0
801,APRT,P07741,DB03506,9-Deazaadenine,SmallMoleculeDrug,Adenine phosphoribosyltransferase,0,0,0,0,0,0,0,0,1,1,0,0
806,AR,P10275,DB04709,"(3AALPHA,4ALPHA,7ALPHA,7AALPHA)- 3A,4,7,7A-TETRAHYDRO-2-(4-NITRO-1-NAPHTHALENYL)-4,7-ETHANO-1H-ISOINDOLE-1,3(2H)-DIONE",SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
807,AR,P10275,DB01395,Drospirenone,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
808,AR,P10275,DB01128,Bicalutamide,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
809,AR,P10275,DB08087,"4-[(7R,7AS)-7-HYDROXY-1,3-DIOXOTETRAHYDRO-1H-PYRROLO[1,2-C]IMIDAZOL-2(3H)-YL]-1-NAPHTHONITRILE",SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
810,AR,P10275,DB09123,Dienogest,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
811,AR,P10275,DB08804,Nandrolone decanoate,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
812,AR,P10275,DB07286,BMS-564929,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
816,AR,P10275,DB05234,LGD2941,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
821,AR,P10275,DB06133,Dimethylcurcumin,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
822,AR,P10275,DB07769,S-3-(4-FLUOROPHENOXY)-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
823,AR,P10275,DB04839,Cyproterone acetate,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
825,AR,P10275,DB01420,Testosterone propionate,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
826,AR,P10275,DB08089,LGD-2226,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
830,AR,P10275,DB00621,Oxandrolone,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
832,AR,P10275,DB13934,Ligandrol,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
833,AR,P10275,DB01564,Calusterone,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
834,AR,P10275,DB07419,S-23,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
835,AR,P10275,DB00665,Nilutamide,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
836,AR,P10275,DB01481,1-Testosterone,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
837,AR,P10275,DB07422,(2S)-2-hydroxy-2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]-3-(pentafluorophenoxy)propanamide,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
842,AR,P10275,DB13155,Esculin,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
844,AR,P10275,DB07421,"4-{[(1R,2S)-1,2-dihydroxy-2-methyl-3-(4-nitrophenoxy)propyl]amino}-2-(trifluoromethyl)benzonitrile",SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
845,AR,P10275,DB06870,"17-HYDROXY-18A-HOMO-19-NOR-17ALPHA-PREGNA-4,9,11-TRIEN-3-ONE",SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
846,AR,P10275,DB07039,(2S)-N-(4-cyano-3-iodophenyl)-3-(4-cyanophenoxy)-2-hydroxy-2-methylpropanamide,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
848,AR,P10275,DB08899,Enzalutamide,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
849,AR,P10275,DB07717,"(5S,8R,9S,10S,13R,14S,17S)-13-{2-[(3,5-DIFLUOROBENZYL)OXY]ETHYL}-17-HYDROXY-10-METHYLHEXADECAHYDRO-3H-CYCLOPENTA[A]PHENANTHREN-3-ONE",SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
852,AR,P10275,DB07454,(R)-3-BROMO-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
853,AR,P10275,DB01541,Boldenone,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
854,AR,P10275,DB07423,(2S)-3-[4-(acetylamino)phenoxy]-2-hydroxy-2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
856,AR,P10275,DB00858,Drostanolone,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
857,AR,P10275,DB08461,"3-[(4-AMINO-1-TERT-BUTYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL)METHYL]PHENOL",SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
861,AR,P10275,DB08035,"1-TERT-BUTYL-3-(2,5-DIMETHYLBENZYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4-AMINE",SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
863,AR,P10275,DB06412,Oxymetholone,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
864,AR,P10275,DB02932,(R)-Bicalutamide,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
866,AR,P10275,DB00984,Nandrolone phenpropionate,SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
868,AR,P10275,DB08088,"2-chloro-4-{[(1R,3Z,7S,7aS)-7-hydroxy-1-(trifluoromethyl)tetrahydro-1H-pyrrolo[1,2-c][1,3]oxazol-3-ylidene]amino}-3-methylbenzonitrile",SmallMoleculeDrug,Androgen receptor,1,0,1,0,0,0,0,0,1,0,1,0
882,ARF1,P84077,DB02774,"1,3-Propandiol",SmallMoleculeDrug,ADP-ribosylation factor 1,0,0,0,0,0,0,0,0,0,1,0,0
883,ARF1,P84077,DB07348,Brefeldin A,SmallMoleculeDrug,ADP-ribosylation factor 1,0,0,0,0,0,0,0,0,0,1,0,0
885,ARF1,P84077,DB04121,Guanosine-3'-Monophosphate-5'-Diphosphate,SmallMoleculeDrug,ADP-ribosylation factor 1,0,0,0,0,0,0,0,0,0,1,0,0
894,ARG1,P05089,DB04197,Descarboxy-nor-N(Omega)-Hydroxy-L-Arginine,SmallMoleculeDrug,Arginase-1,0,0,0,0,1,0,0,0,1,1,0,0
895,ARG1,P05089,DB02499,Dinor-N(Omega)-Hydroxy-L-Arginine,SmallMoleculeDrug,Arginase-1,0,0,0,0,1,0,0,0,1,1,0,0
899,ARG1,P05089,DB02381,nor-NOHA,SmallMoleculeDrug,Arginase-1,0,0,0,0,1,0,0,0,1,1,0,0
900,ARG1,P05089,DB02689,S-{2-[Amino(Dihydroxy)-Lambda~4~-Sulfanyl]Ethyl}-D-Cysteine,SmallMoleculeDrug,Arginase-1,0,0,0,0,1,0,0,0,1,1,0,0
901,ARG1,P05089,DB01983,2(S)-Amino-6-Boronohexanoic Acid,SmallMoleculeDrug,Arginase-1,0,0,0,0,1,0,0,0,1,1,0,0
902,ARG1,P05089,DB04585,DEHYDRO-2(S)-AMINO-6-BORONOHEXANOIC ACID,SmallMoleculeDrug,Arginase-1,0,0,0,0,1,0,0,0,1,1,0,0
903,ARG1,P05089,DB04648,S-propylamine-L-cysteine,SmallMoleculeDrug,Arginase-1,0,0,0,0,1,0,0,0,1,1,0,0
967,ASL,P04424,DB02267,Argininosuccinate,SmallMoleculeDrug,Argininosuccinate lyase,0,0,0,0,0,0,0,0,1,1,0,0
1003,ATIC,P31939,DB04057,"Beta-Dadf, Msa, Multisubstrate Adduct Inhibitor",SmallMoleculeDrug,Bifunctional purine biosynthesis protein PURH,0,0,0,0,0,0,0,1,1,1,0,0
1007,ATIC,P31939,DB03442,2-[5-Hydroxy-3-Methyl-1-(2-Methyl-4-Sulfo-Phenyl)-1h-Pyrazol-4-Ylazo]-4-Sulfo-Benzoic Acid,SmallMoleculeDrug,Bifunctional purine biosynthesis protein PURH,0,0,0,0,0,0,0,1,1,1,0,0
1008,ATIC,P31939,DB01700,AICA ribonucleotide,SmallMoleculeDrug,Bifunctional purine biosynthesis protein PURH,0,0,0,0,0,0,0,1,1,1,0,0
1017,ATP1A1,P05023,DB01396,Digitoxin,SmallMoleculeDrug,Sodium/potassium-transporting ATPase subunit alpha-1,0,1,0,0,0,0,0,0,1,1,1,1
1019,ATP1A1,P05023,DB01345,Potassium,SmallMoleculeDrug,Sodium/potassium-transporting ATPase subunit alpha-1,0,1,0,0,0,0,0,0,1,1,1,1
1020,ATP1A1,P05023,DB01078,Deslanoside,SmallMoleculeDrug,Sodium/potassium-transporting ATPase subunit alpha-1,0,1,0,0,0,0,0,0,1,1,1,1
1022,ATP1A1,P05023,DB01378,Magnesium,SmallMoleculeDrug,Sodium/potassium-transporting ATPase subunit alpha-1,0,1,0,0,0,0,0,0,1,1,1,1
1023,ATP1A1,P05023,DB01430,Almitrine,SmallMoleculeDrug,Sodium/potassium-transporting ATPase subunit alpha-1,0,1,0,0,0,0,0,0,1,1,1,1
1025,ATP1A1,P05023,DB01158,Bretylium,SmallMoleculeDrug,Sodium/potassium-transporting ATPase subunit alpha-1,0,1,0,0,0,0,0,0,1,1,1,1
1026,ATP1A1,P05023,DB01188,Ciclopirox,SmallMoleculeDrug,Sodium/potassium-transporting ATPase subunit alpha-1,0,1,0,0,0,0,0,0,1,1,1,1
1031,ATP1A1,P05023,DB00390,Digoxin,SmallMoleculeDrug,Sodium/potassium-transporting ATPase subunit alpha-1,0,1,0,0,0,0,0,0,1,1,1,1
1033,ATP1A1,P05023,DB00511,Acetyldigitoxin,SmallMoleculeDrug,Sodium/potassium-transporting ATPase subunit alpha-1,0,1,0,0,0,0,0,0,1,1,1,1
1034,ATP1A1,P05023,DB13996,Magnesium acetate,SmallMoleculeDrug,Sodium/potassium-transporting ATPase subunit alpha-1,0,1,0,0,0,0,0,0,1,1,1,1
1050,ATP6V1A,P38606,DB01077,Etidronic acid,SmallMoleculeDrug,V-type proton ATPase catalytic subunit A,0,0,0,0,0,0,0,0,1,1,0,0
1051,ATP6V1A,P38606,DB06734,Bafilomycin B1,SmallMoleculeDrug,V-type proton ATPase catalytic subunit A,0,0,0,0,0,0,0,0,1,1,0,0
1054,ATP6V1A,P38606,DB06733,Bafilomycin A1,SmallMoleculeDrug,V-type proton ATPase catalytic subunit A,0,0,0,0,0,0,0,0,1,1,0,0
1063,AURKA,O14965,DB05220,Alisertib,SmallMoleculeDrug,Aurora kinase A,0,0,0,1,0,0,0,0,1,1,0,0
1066,AURKA,O14965,DB07266,"8-ethyl-3,10,10-trimethyl-4,5,6,8,10,12-hexahydropyrazolo[4',3':6,7]cyclohepta[1,2-b]pyrrolo[2,3-f]indol-9(1H)-one",SmallMoleculeDrug,Aurora kinase A,0,0,0,1,0,0,0,0,1,1,0,0
1067,AURKA,O14965,DB08065,2-(1H-pyrazol-3-yl)-1H-benzimidazole,SmallMoleculeDrug,Aurora kinase A,0,0,0,1,0,0,0,0,1,1,0,0
1069,AURKA,O14965,DB13061,MLN8054,SmallMoleculeDrug,Aurora kinase A,0,0,0,1,0,0,0,0,1,1,0,0
1070,AURKA,O14965,DB07362,"1-(5-{2-[(1-methyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)amino]ethyl}-1,3-thiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]urea",SmallMoleculeDrug,Aurora kinase A,0,0,0,1,0,0,0,0,1,1,0,0
1071,AURKA,O14965,DB07545,N-{3-[(4-{[3-(TRIFLUOROMETHYL)PHENYL]AMINO}PYRIMIDIN-2-YL)AMINO]PHENYL}CYCLOPROPANECARBOXAMIDE,SmallMoleculeDrug,Aurora kinase A,0,0,0,1,0,0,0,0,1,1,0,0
1072,AURKA,O14965,DB07360,"1-{5-[2-(thieno[3,2-d]pyrimidin-4-ylamino)ethyl]-1,3-thiazol-2-yl}-3-[3-(trifluoromethyl)phenyl]urea",SmallMoleculeDrug,Aurora kinase A,0,0,0,1,0,0,0,0,1,1,0,0
1076,AURKA,O14965,DB07801,N-butyl-3-{[6-(9H-purin-6-ylamino)hexanoyl]amino}benzamide,SmallMoleculeDrug,Aurora kinase A,0,0,0,1,0,0,0,0,1,1,0,0
1081,AURKB,Q96GD4,DB04703,HESPERIDIN,SmallMoleculeDrug,Aurora kinase B,0,0,0,1,0,0,0,0,1,1,0,0
1082,AURKB,Q96GD4,DB07340,"N~6~-cyclohexyl-N~2~-(4-morpholin-4-ylphenyl)-9H-purine-2,6-diamine",SmallMoleculeDrug,Aurora kinase B,0,0,0,1,0,0,0,0,1,1,0,0
1102,B4GALT1,P15291,DB02696,"6-Aminohexyl-Uridine-C1,5'-Diphosphate",SmallMoleculeDrug,"Beta-1,4-galactosyltransferase 1",0,1,0,0,0,0,0,0,1,1,0,0
1107,BACE1,P56817,DB07284,"N~3~-(3-PYRIDIN-3-YLBENZYL)PYRIDINE-2,3-DIAMINE",SmallMoleculeDrug,Beta-secretase 1,0,1,0,0,0,0,0,0,1,1,0,0
1108,BACE1,P56817,DB06073,CTS-21166,SmallMoleculeDrug,Beta-secretase 1,0,1,0,0,0,0,0,0,1,1,0,0
