TF	target	A375	A549	ASC	HA1E	HCC515	HEPG2	MCF7	NPC	PC3	VCAP
AKAP8	APOE	0	0	0	0	0	0	0	0	0	1
AKAP8	ATF6	0	0	0	1	0	0	0	0	0	0
AKAP8	ATP5S	0	1	0	0	0	0	0	0	0	0
AKAP8	BDH1	0	0	1	0	0	0	0	0	0	0
AKAP8	BID	0	1	0	0	0	0	0	0	0	0
AKAP8	CALU	0	1	0	0	0	0	0	0	0	0
AKAP8	CBLB	0	0	0	0	0	0	0	0	1	0
AKAP8	CDC25B	0	1	0	0	1	0	0	0	0	1
AKAP8	CDK19	0	1	0	0	0	0	0	0	0	0
AKAP8	CRELD2	0	1	0	1	0	0	0	0	0	0
AKAP8	DDR1	0	0	1	0	0	0	0	0	0	0
AKAP8	ECH1	0	1	0	0	0	0	0	0	0	0
AKAP8	ELAC2	0	0	0	0	0	0	0	0	1	0
AKAP8	FASTKD5	0	1	0	0	0	0	0	0	0	0
AKAP8	FGFR4	0	1	0	0	0	0	0	0	0	0
AKAP8	FOS	0	1	0	0	0	0	0	0	0	0
AKAP8	HDAC2	0	0	1	0	0	0	0	0	0	0
AKAP8	HIST2H2BE	0	0	0	1	0	0	0	0	0	0
AKAP8	HSPB1	0	1	0	0	0	0	0	0	0	0
AKAP8	IDE	0	0	0	0	1	0	0	0	0	0
AKAP8	IKBKB	0	1	0	0	0	0	0	0	0	0
AKAP8	INPP4B	0	1	0	0	0	0	0	0	0	0
AKAP8	KCNK1	0	1	0	0	0	0	0	0	0	0
AKAP8	KIAA1033	0	0	1	0	0	0	0	0	0	0
AKAP8	MAP7	0	0	0	0	1	0	0	0	0	0
AKAP8	NMT1	0	1	0	0	0	0	0	0	0	0
AKAP8	NUP85	0	1	0	0	0	0	0	0	0	0
AKAP8	OXA1L	0	1	0	0	0	0	0	0	0	0
AKAP8	PDLIM1	0	0	0	0	1	0	0	0	0	0
AKAP8	PGRMC1	0	0	1	0	0	0	0	0	0	0
AKAP8	POLB	0	1	0	0	0	0	0	0	0	0
AKAP8	PROS1	0	1	0	0	0	0	0	0	0	0
AKAP8	PRPF4	0	0	0	0	0	0	0	0	0	1
AKAP8	RAB11FIP2	0	0	0	1	0	0	0	0	0	0
AKAP8	RALB	0	1	0	0	0	0	0	0	0	0
AKAP8	RNPS1	0	1	0	0	0	0	0	0	0	0
AKAP8	SPTAN1	0	0	0	0	0	0	0	0	1	0
AKAP8	STAMBP	0	0	0	1	0	0	0	0	0	0
AKAP8	TBXA2R	0	1	0	0	0	0	0	0	0	0
AKAP8	TLE1	0	1	0	0	0	0	0	0	0	0
AKAP8	TOR1A	0	0	0	0	1	0	0	0	0	0
AKAP8	TRIB1	1	0	0	0	0	0	0	0	0	0
AKAP8	UBE3B	0	1	0	0	0	0	0	0	0	0
AKAP8	UBE3C	0	1	0	0	0	0	0	0	0	0
AKAP8	USP14	0	0	1	0	0	0	0	0	0	0
AKAP8	VPS28	0	1	0	0	0	0	0	0	0	0
AKAP8	YTHDF1	0	0	0	0	0	0	0	0	1	0
AKAP8L	B3GNT1	0	0	0	0	0	0	1	0	0	0
AKAP8L	CAMSAP2	0	0	1	0	0	0	0	0	0	0
AKAP8L	CFLAR	0	0	0	0	1	0	0	0	0	0
AKAP8L	COASY	0	0	1	0	0	0	0	0	0	0
AKAP8L	CRK	0	0	0	0	1	0	0	0	0	0
AKAP8L	CRYZ	0	0	0	0	0	0	1	0	0	0
AKAP8L	CTSD	0	0	1	0	0	0	0	0	0	0
AKAP8L	DFFB	0	1	0	0	0	0	0	0	0	0
AKAP8L	EPRS	0	0	0	0	0	0	1	0	0	0
AKAP8L	ERBB2	1	0	0	0	0	0	0	0	0	0
AKAP8L	GALE	0	0	0	0	0	0	1	0	0	0
AKAP8L	HSD17B11	0	0	0	0	1	0	1	0	0	0
AKAP8L	ITGAE	0	1	0	0	0	0	0	0	0	0
AKAP8L	KLHL21	0	0	0	0	0	0	0	1	0	0
AKAP8L	LSR	1	1	0	0	0	0	0	0	0	0
AKAP8L	MELK	0	0	0	0	0	0	0	0	1	0
AKAP8L	PCNA	0	0	0	0	1	0	0	0	0	0
AKAP8L	PHKA1	0	0	0	0	0	0	1	0	0	0
AKAP8L	PIGB	0	0	0	0	0	0	0	1	0	0
AKAP8L	PLP2	1	0	0	0	1	0	1	0	0	0
AKAP8L	RAP1GAP	0	0	0	0	0	0	1	0	0	0
AKAP8L	SCAND1	0	0	0	0	0	0	1	0	0	0
AKAP8L	SLC1A4	0	0	0	0	0	0	0	0	1	0
AKAP8L	SMAD3	0	0	0	0	0	0	1	0	0	0
AKAP8L	SOX2	0	0	0	1	0	0	0	0	1	0
AKAP8L	TBPL1	0	1	0	0	0	0	0	0	0	0
AKAP8L	TIMP2	0	0	0	0	0	1	0	0	0	0
AKAP8L	TNIP1	0	0	0	0	0	0	1	0	0	0
AKAP8L	TRIB1	0	0	0	0	0	0	1	0	0	0
AKAP8L	TSKU	0	0	0	0	0	1	0	0	0	0
AKAP8L	TXNRD1	1	0	0	0	0	0	0	0	0	0
AKAP8L	ZFP36	0	0	0	0	1	0	0	0	0	0
AKR7A2	ARL4C	0	0	1	0	0	0	0	0	0	0
AKR7A2	BACE2	0	0	0	0	0	1	0	0	0	0
AKR7A2	CETN3	0	0	0	0	0	0	0	0	0	1
AKR7A2	DDR1	0	1	0	0	0	0	0	0	0	0
AKR7A2	DNAJA3	0	0	0	1	0	0	0	0	0	0
AKR7A2	EBNA1BP2	1	0	0	0	0	0	0	0	0	0
AKR7A2	FAIM	0	1	0	0	0	0	0	0	0	0
AKR7A2	GADD45B	0	0	0	0	0	0	0	0	1	0
AKR7A2	LSR	0	0	0	0	0	0	0	0	0	1
AKR7A2	MYBL2	0	0	0	0	0	0	0	0	0	1
AKR7A2	MYC	0	0	0	0	0	0	0	1	0	0
AKR7A2	MYCBP	0	0	0	0	0	1	0	0	0	0
AKR7A2	MYO10	0	0	1	0	0	0	0	0	0	0
AKR7A2	NVL	0	0	1	0	0	0	0	0	0	0
AKR7A2	RAE1	0	0	0	0	0	0	0	0	0	1
AKR7A2	SRC	1	0	0	0	0	0	0	0	0	0
AKR7A2	SSBP2	0	0	0	0	0	0	0	1	0	0
AKR7A2	SYK	0	0	0	0	0	0	0	0	0	1
AKR7A2	VPS28	0	0	0	0	0	0	0	0	0	1
AKR7A2	YME1L1	0	0	0	0	0	1	0	0	0	0
AKT1	ATP5S	0	0	0	0	1	0	0	0	0	0
AKT1	BLCAP	0	0	0	0	1	0	0	0	0	0
AKT1	DYNLT3	0	0	0	0	0	0	0	1	0	0
AKT1	FYN	0	0	0	0	1	0	0	0	0	0
AKT1	GNA11	0	0	0	0	0	0	0	0	0	1
AKT1	KEAP1	0	0	0	0	0	1	0	0	0	0
AKT1	KIAA1279	0	0	0	0	1	0	0	0	0	0
AKT1	PNP	0	1	0	0	0	1	0	0	0	0
AKT1	PRKAG2	0	1	0	0	0	0	0	0	0	0
AKT1	S100A4	0	0	0	0	0	0	0	0	0	1
AKT1	SHC1	0	0	0	1	0	0	0	0	0	0
AKT1	TJP1	0	0	0	0	0	0	0	0	0	1
AKT1	UBE2L6	0	0	0	0	0	1	0	1	0	0
AKT1	UBQLN2	0	0	0	0	1	0	0	0	0	0
AKT1	UTP14A	0	0	0	0	0	1	0	0	0	0
ALAS1	ANXA7	0	0	0	0	0	0	0	1	0	0
ALAS1	CETN3	0	0	1	0	0	0	0	0	0	0
ALAS1	DDR1	0	0	0	1	0	0	0	0	0	0
ALAS1	DLD	0	0	0	0	0	0	0	0	0	1
ALAS1	DNAJA3	0	0	0	0	1	0	0	0	0	0
ALAS1	FAM20B	0	0	0	1	0	0	0	0	0	0
ALAS1	FAM63A	0	0	1	0	0	0	0	0	0	0
ALAS1	FOS	0	0	0	0	0	1	0	0	0	0
ALAS1	GNB5	0	0	1	0	0	0	0	0	0	0
ALAS1	KAT6A	0	0	0	0	0	0	0	0	1	0
ALAS1	MALT1	1	0	0	0	0	0	0	0	0	0
ALAS1	NR3C1	0	0	0	0	1	0	0	0	0	0
ALAS1	PLSCR1	1	0	0	0	0	0	0	0	0	0
ALAS1	POLB	0	0	1	0	0	0	0	0	0	0
ALAS1	PRR15L	0	0	0	0	0	0	0	1	0	0
ALAS1	PSMG1	0	0	0	0	0	1	0	0	0	0
ALAS1	PTGS2	0	0	0	1	0	0	0	0	0	0
ALAS1	SKIV2L	1	1	1	0	1	1	0	1	1	1
ALAS1	SMC3	0	0	0	0	0	0	0	1	0	0
ALAS1	SPR	1	0	0	0	0	0	0	0	0	1
ALAS1	TP53	0	0	0	0	0	0	0	0	0	1
ALAS1	WFS1	0	0	0	0	0	0	0	1	0	1
ALAS1	ZNF274	0	0	0	1	0	0	0	0	0	0
ALDOA	ADCK3	0	0	0	0	0	0	1	0	0	0
ALDOA	CASC3	0	0	0	0	0	0	1	0	0	0
ALDOA	CCNE2	0	0	0	0	1	0	0	0	1	0
ALDOA	CRTAP	0	0	0	0	0	0	1	0	0	0
ALDOA	DDR1	0	0	0	0	0	0	1	0	0	0
ALDOA	DNTTIP2	0	1	0	1	1	0	0	0	0	0
ALDOA	DRAP1	0	0	0	0	0	0	1	0	0	0
ALDOA	GTF2A2	0	0	0	0	0	0	0	0	1	0
ALDOA	MACF1	0	0	0	0	0	0	1	0	0	0
ALDOA	MAMLD1	0	0	0	1	0	0	0	0	0	0
ALDOA	MEF2C	0	0	0	0	0	0	0	0	1	0
ALDOA	NARFL	0	0	0	0	0	0	1	0	0	0
ALDOA	P4HA2	0	0	0	0	1	0	0	0	0	0
ALDOA	PDS5A	0	0	0	0	0	0	1	0	0	0
ALDOA	PLP2	0	1	0	0	0	0	0	0	0	0
ALDOA	PRSS23	0	1	0	0	0	0	0	0	0	0
ALDOA	PSMD10	0	0	0	0	0	0	1	0	0	0
ALDOA	PTPN12	0	0	0	0	0	0	1	0	0	0
ALDOA	SMARCC1	0	0	0	1	0	0	0	0	0	0
ALDOA	SRC	0	1	0	0	0	0	0	0	0	0
ALDOA	TRAP1	0	0	0	0	0	0	1	0	0	0
ALDOA	UBQLN2	0	0	0	0	0	0	1	0	0	0
ALDOC	ADI1	0	0	0	0	0	0	0	0	1	0
ALDOC	AKT1	0	0	0	0	1	0	0	0	0	0
ALDOC	BAMBI	0	1	0	0	0	0	0	0	0	0
ALDOC	BLVRA	0	0	1	0	0	0	0	0	0	0
ALDOC	CALU	0	0	1	0	0	0	0	0	0	0
ALDOC	CCDC86	0	0	0	0	0	0	0	0	0	1
ALDOC	CDK7	0	0	0	0	0	0	0	0	0	1
ALDOC	CHMP6	0	1	0	0	0	0	0	0	0	0
ALDOC	CNPY3	0	0	1	0	0	0	0	0	0	0
ALDOC	CRELD2	0	0	0	0	0	0	0	0	0	1
ALDOC	CRK	0	0	0	0	0	0	0	0	0	1
ALDOC	DNAJC15	0	0	0	0	1	0	0	0	0	0
ALDOC	ERBB3	0	0	0	0	0	0	0	0	1	0
ALDOC	EXT1	0	0	0	0	0	0	0	0	1	0
ALDOC	FASTKD5	0	0	0	0	0	0	0	0	0	1
ALDOC	FIS1	0	0	0	0	1	0	0	0	0	0
ALDOC	GNAS	0	0	1	0	0	0	0	0	0	0
ALDOC	HMG20B	0	0	1	0	0	0	0	0	0	0
ALDOC	ID2	0	0	1	0	0	0	0	0	0	0
ALDOC	IL13RA1	0	0	1	0	0	0	0	0	0	0
ALDOC	INPP4B	0	0	0	0	0	0	0	0	1	0
ALDOC	KLHL21	0	0	0	0	0	0	0	1	0	0
ALDOC	LAMA3	0	0	0	0	0	0	0	1	0	0
ALDOC	MMP1	0	0	0	0	0	0	0	0	1	0
ALDOC	MRPS16	0	1	0	1	1	1	0	1	0	1
ALDOC	NISCH	0	0	0	0	0	0	0	0	0	1
ALDOC	PIK3R3	0	0	0	0	1	0	0	0	0	0
ALDOC	PWP1	0	0	0	0	1	0	0	0	0	0
ALDOC	RELB	0	0	1	0	0	0	0	0	0	0
ALDOC	RRP12	0	0	0	0	0	0	0	0	0	1
ALDOC	RUVBL1	0	0	0	0	0	0	0	1	0	0
ALDOC	SMARCD2	0	0	0	0	0	0	0	0	1	0
ALDOC	SMC3	1	0	0	0	0	0	0	0	0	0
ALDOC	SMC4	0	0	0	1	0	0	0	0	0	0
ALDOC	STXBP2	0	0	1	0	0	0	0	0	0	0
ALDOC	TFDP1	1	1	0	0	0	0	0	0	0	0
ALDOC	THAP11	0	0	1	0	0	0	0	0	0	0
ALDOC	TIMELESS	0	0	0	0	0	0	0	0	0	1
ALDOC	TJP1	0	0	0	0	0	0	0	0	1	0
ALDOC	ZNF451	1	0	0	0	0	0	0	0	0	0
ALDOC	ZW10	0	0	0	0	1	0	0	0	0	0
AMDHD2	ACD	0	1	0	0	0	0	0	0	0	0
AMDHD2	ADCK3	0	1	0	0	0	0	0	0	0	0
AMDHD2	ATP6V1D	0	0	0	0	0	1	0	0	0	0
AMDHD2	BID	0	1	0	0	0	0	0	0	0	0
AMDHD2	CBR3	0	0	0	0	1	0	0	0	0	0
AMDHD2	CCNA2	1	0	0	0	0	0	0	0	0	0
AMDHD2	CDK2	0	1	0	0	0	0	0	0	0	0
AMDHD2	CEBPA	0	0	0	0	0	0	0	0	1	0
AMDHD2	CEP57	0	1	0	0	0	0	0	0	0	0
AMDHD2	CPNE3	0	1	0	0	0	0	0	0	0	0
AMDHD2	CSNK2A2	0	1	0	0	0	0	0	0	0	0
AMDHD2	CTSD	0	1	0	0	0	0	0	0	0	0
AMDHD2	DDB2	0	1	0	0	0	0	0	0	0	0
AMDHD2	DDIT4	0	1	0	0	0	0	0	0	0	0
AMDHD2	DFFB	0	1	0	0	0	0	0	0	0	0
AMDHD2	DNAJB6	0	1	0	0	0	0	0	0	0	0
AMDHD2	DUSP14	0	1	0	0	0	0	0	0	0	0
AMDHD2	EGR1	0	0	0	0	0	0	0	0	0	1
AMDHD2	FBXL12	0	1	0	0	0	0	0	0	0	0
AMDHD2	FOS	0	1	0	0	0	0	0	0	0	0
AMDHD2	GFPT1	0	1	0	0	0	0	0	0	0	0
AMDHD2	GNAI1	0	1	0	0	0	0	0	0	0	0
AMDHD2	GNAI2	0	1	0	0	0	0	0	0	0	0
AMDHD2	GNB5	0	0	0	0	0	1	0	0	0	0
AMDHD2	GTF2E2	0	1	0	0	0	0	0	0	0	0
AMDHD2	HMG20B	0	1	0	0	0	0	0	0	0	0
AMDHD2	HSPA1A	0	1	0	0	0	0	0	0	0	0
AMDHD2	IDE	0	1	0	0	0	0	0	0	0	0
AMDHD2	IGF1R	0	1	0	0	0	0	0	0	0	0
AMDHD2	IKBKAP	0	0	0	0	0	0	0	0	0	1
AMDHD2	ILK	0	0	0	0	0	0	0	0	0	1
AMDHD2	KIT	0	1	0	0	0	0	0	0	0	0
AMDHD2	LAGE3	0	1	0	0	0	0	0	0	0	0
AMDHD2	MALT1	0	1	0	0	0	0	0	0	0	0
AMDHD2	MAPK9	0	1	0	0	0	0	0	0	0	0
AMDHD2	MRPL19	0	1	0	0	0	0	0	0	0	0
AMDHD2	MRPS16	0	1	0	0	0	0	0	0	0	0
AMDHD2	MYLK	0	1	0	0	0	0	0	0	0	0
AMDHD2	NFKBIB	0	1	0	0	0	0	0	0	0	0
AMDHD2	NISCH	0	1	0	0	0	0	0	0	0	0
AMDHD2	NR1H2	0	1	0	0	0	0	0	0	0	0
AMDHD2	NR3C1	0	1	0	0	0	0	0	0	0	0
AMDHD2	NRIP1	0	1	0	0	0	0	0	0	0	0
AMDHD2	PAK1	0	1	0	0	0	0	0	0	0	0
AMDHD2	PCM1	0	0	1	0	0	0	0	0	0	0
AMDHD2	PDLIM1	0	0	1	0	0	0	0	0	0	0
AMDHD2	PHKA1	0	1	0	0	0	0	0	0	0	0
AMDHD2	PIK3R4	0	1	0	0	0	0	0	0	0	0
AMDHD2	PLA2G15	0	1	0	0	0	0	0	0	0	0
AMDHD2	PPARG	0	1	0	0	0	0	0	0	0	0
AMDHD2	PRKCD	1	0	0	0	0	0	0	0	0	0
AMDHD2	PROS1	0	1	0	0	0	0	0	0	0	0
AMDHD2	PSMD10	0	1	0	0	0	0	0	0	0	0
AMDHD2	PYCR1	0	1	0	0	0	0	0	0	0	0
AMDHD2	RAB31	0	1	0	0	0	0	0	0	0	0
AMDHD2	RAB4A	0	1	0	0	0	0	0	0	0	0
AMDHD2	REEP5	0	0	1	0	0	0	0	0	0	0
AMDHD2	SIRT3	0	0	0	0	0	0	0	0	0	1
AMDHD2	SLC11A2	0	0	1	0	0	0	0	0	0	0
AMDHD2	SMC4	0	1	0	0	0	0	0	0	0	0
AMDHD2	SOX2	0	0	0	0	0	0	0	0	0	1
AMDHD2	SOX4	0	1	0	0	0	0	0	0	0	0
AMDHD2	SRC	0	0	0	0	0	0	0	0	0	1
AMDHD2	ST6GALNAC2	0	0	0	0	0	0	0	1	0	0
AMDHD2	STK25	0	1	0	0	0	0	0	0	0	0
AMDHD2	STMN1	0	1	0	0	0	0	0	0	0	0
AMDHD2	TCEA2	0	1	0	0	0	0	0	0	0	0
AMDHD2	TESK1	0	0	0	0	0	0	0	0	0	1
AMDHD2	TXNRD1	1	1	0	0	0	0	0	0	0	0
AMDHD2	YKT6	0	1	0	0	0	0	0	0	0	0
ANKRD10	APBB2	0	0	0	0	0	0	0	0	1	0
ANKRD10	CCNB2	0	0	0	0	0	1	1	0	0	0
ANKRD10	CHAC1	0	0	0	0	0	1	0	0	0	0
ANKRD10	CHIC2	0	0	0	0	0	0	1	0	0	0
ANKRD10	CLSTN1	0	0	0	0	0	0	1	0	0	0
ANKRD10	DLD	0	0	0	0	0	0	1	0	0	0
ANKRD10	DPH2	1	0	0	0	0	0	0	0	0	0
ANKRD10	ELAVL1	0	0	0	0	0	0	1	0	0	0
ANKRD10	FCHO1	0	0	0	0	0	0	0	1	0	0
ANKRD10	GATA3	0	0	0	0	0	0	0	0	0	1
ANKRD10	HERPUD1	1	0	0	0	0	0	0	0	0	0
ANKRD10	HMGCS1	0	0	0	0	0	0	1	0	0	0
ANKRD10	MBTPS1	1	0	0	0	0	0	0	0	0	0
ANKRD10	PGAM1	0	0	0	0	0	0	1	0	0	0
ANKRD10	PLS1	0	0	0	0	0	0	1	0	0	0
ANKRD10	PRKAG2	0	0	0	0	0	0	1	0	0	0
ANKRD10	RBM15B	0	0	0	0	0	0	1	0	0	0
ANKRD10	SNX13	0	0	0	0	0	0	1	0	0	0
ANKRD10	SOCS2	1	0	0	0	0	0	0	0	0	0
ANKRD10	SPTLC2	0	0	0	0	0	0	1	0	0	0
ANKRD10	STX4	0	0	0	0	0	0	1	0	1	0
ANKRD10	TIMM9	0	0	0	0	0	0	1	0	0	0
ANKRD10	TRAPPC3	0	0	0	0	0	0	0	0	1	0
ANKRD10	TUBB6	0	0	0	0	0	0	1	0	0	0
ANKRD10	TXNDC9	0	0	0	0	0	0	0	0	1	0
ANKRD10	ZNF318	0	0	0	0	0	0	1	0	0	0
ANO10	ATP5S	0	0	0	0	0	0	0	1	0	0
ANO10	ATP6V0B	0	0	0	0	0	0	0	0	0	1
ANO10	CBLB	0	1	0	0	0	0	0	0	0	0
ANO10	CCND3	1	0	0	1	1	0	0	0	1	0
ANO10	CDC45	0	0	0	0	0	1	0	0	0	0
ANO10	CYB561	0	0	0	0	1	1	0	0	0	0
ANO10	DDR1	0	0	1	0	0	0	0	0	0	0
ANO10	DFFA	0	0	0	0	0	0	0	0	1	0
ANO10	DHDDS	0	0	0	0	0	1	0	0	0	0
ANO10	ECH1	0	0	0	1	0	1	0	0	0	0
ANO10	EDEM1	1	0	1	0	1	0	0	1	0	0
ANO10	EPRS	0	0	0	1	0	0	0	0	0	0
ANO10	FCHO1	0	0	1	0	0	0	0	0	0	0
ANO10	FOXO4	0	0	1	0	0	0	0	0	0	0
ANO10	FUT1	0	0	0	0	0	0	0	1	0	0
ANO10	GAA	0	0	0	1	0	0	0	1	0	0
ANO10	GLRX	0	0	1	0	1	0	0	0	0	0
ANO10	GMNN	0	0	1	0	1	0	0	0	0	0
ANO10	GNAI1	0	0	0	0	0	0	0	0	1	0
ANO10	H2AFV	0	0	0	0	1	0	0	0	0	0
ANO10	IKBKAP	0	0	1	0	0	0	0	0	0	0
ANO10	IKZF1	1	0	0	0	0	0	0	0	0	0
ANO10	ILK	1	0	0	1	0	0	0	0	0	0
ANO10	INTS3	1	0	0	0	0	0	0	0	0	0
ANO10	KIF20A	0	0	0	0	0	0	0	1	0	0
ANO10	LSR	0	0	0	0	0	1	0	0	0	0
ANO10	MAP2K5	0	0	1	0	0	0	0	0	0	0
ANO10	MAP3K4	0	0	0	0	0	1	0	0	0	0
ANO10	MBNL2	0	0	0	1	0	1	0	0	0	0
ANO10	METRN	0	0	0	0	0	1	0	1	0	0
ANO10	MICALL1	0	0	1	0	0	0	0	0	0	0
ANO10	NFIL3	0	0	0	1	0	0	0	1	0	0
ANO10	NFKB2	0	0	0	1	0	0	0	0	0	0
ANO10	PAN2	0	0	1	0	0	0	0	0	0	0
ANO10	PGRMC1	0	0	0	0	0	0	0	0	1	0
ANO10	PLP2	0	0	0	0	0	0	0	0	0	1
ANO10	PLSCR1	0	0	0	0	0	1	0	0	0	0
ANO10	PMAIP1	0	0	0	0	0	0	0	0	1	0
ANO10	PRCP	0	0	0	0	0	0	0	1	0	0
ANO10	PRKCD	0	0	0	0	0	0	0	0	0	1
ANO10	PSMB8	1	0	0	1	0	0	0	0	0	0
ANO10	PYGL	0	0	0	0	0	1	0	1	0	0
ANO10	REEP5	0	0	1	0	0	0	0	0	0	0
ANO10	RPS6KA1	0	0	0	0	0	1	0	0	0	0
ANO10	SMARCD2	0	0	0	1	0	0	0	0	0	0
ANO10	SNX13	0	0	1	0	0	0	0	0	0	0
ANO10	SPAG7	0	0	1	1	0	0	0	0	0	0
ANO10	ST7	1	0	0	1	0	0	0	0	0	0
ANO10	STMN1	0	0	0	1	0	0	0	0	0	0
ANO10	TESK1	0	1	0	0	0	0	0	0	0	0
ANO10	THAP11	0	0	1	0	0	0	0	0	0	0
ANO10	TIAM1	0	0	0	0	0	0	0	1	0	0
ANO10	TOMM70A	0	0	0	0	0	0	0	0	0	1
ANO10	TPM1	0	0	1	0	0	0	0	0	0	0
ANO10	TRAPPC3	0	1	0	0	0	0	0	0	0	0
ANO10	TSTA3	0	0	1	0	0	0	0	0	0	0
ANO10	USP14	0	0	0	0	0	0	0	1	0	0
ANO10	VGLL4	0	0	1	0	0	0	0	0	0	0
ANXA7	ADO	0	0	0	0	0	1	0	1	0	0
ANXA7	APP	0	0	0	0	0	0	0	0	1	0
ANXA7	ARFIP2	0	0	0	0	0	0	1	0	0	0
ANXA7	CDCA4	0	0	0	0	0	0	1	0	0	0
ANXA7	CSNK1E	0	0	0	0	0	0	1	0	0	0
ANXA7	ERBB2	0	1	0	1	1	0	0	0	1	0
ANXA7	FBXO7	0	0	0	0	0	0	1	0	0	0
ANXA7	GALE	0	0	0	0	0	0	1	0	0	0
ANXA7	PDS5A	0	0	0	0	0	0	1	0	0	0
ANXA7	PECR	0	0	0	0	1	0	0	0	0	0
ANXA7	PRKAG2	0	0	0	0	0	0	1	0	0	0
ANXA7	SLC11A2	0	0	0	0	1	1	0	0	0	0
ANXA7	SNX13	0	0	0	0	0	0	1	0	0	0
ANXA7	STAT1	0	0	0	0	0	0	1	0	0	0
ANXA7	STX4	0	0	0	0	0	0	1	0	0	0
ANXA7	STXBP2	0	0	0	0	0	0	0	1	0	0
ANXA7	TCFL5	0	0	0	0	0	0	0	1	0	0
ANXA7	TMCO1	0	0	0	0	1	0	0	0	0	0
ANXA7	TRAPPC3	0	0	0	0	0	0	1	0	0	0
ANXA7	TRIB1	1	0	0	0	0	1	0	0	0	0
ANXA7	USP22	0	0	0	1	0	0	0	0	0	0
APBB2	ABCC5	0	0	0	0	0	0	0	0	0	1
APBB2	AGL	0	0	0	0	0	0	0	0	0	1
APBB2	AKAP8L	0	0	0	0	0	1	0	1	0	0
APBB2	BECN1	0	0	0	0	0	0	0	1	0	0
APBB2	CEBPA	1	0	0	0	0	0	0	0	0	0
APBB2	CNDP2	1	0	0	0	0	1	0	0	0	0
APBB2	CREB1	1	0	0	1	0	0	0	1	1	0
APBB2	CRELD2	0	0	0	0	0	0	0	1	0	0
APBB2	CSK	1	0	0	0	0	0	0	0	0	0
APBB2	DDB2	0	0	0	0	0	1	0	1	0	0
APBB2	DSG2	0	0	0	0	0	0	0	0	0	1
APBB2	EPHA3	0	0	0	0	0	0	0	0	1	0
APBB2	FBXO21	0	0	0	0	0	0	0	1	0	0
APBB2	GFOD1	0	0	0	0	1	0	0	0	0	0
APBB2	HDAC2	0	0	0	0	1	0	0	0	1	0
APBB2	HSD17B11	0	0	0	0	1	0	0	0	0	1
APBB2	KAT6A	1	0	0	0	0	0	0	0	0	0
APBB2	LBR	0	1	0	0	0	1	0	0	0	0
APBB2	LRP10	0	0	0	0	1	0	0	1	0	1
APBB2	LYN	0	1	0	0	0	0	0	0	0	0
APBB2	MAT2A	0	0	0	0	0	0	0	0	1	0
APBB2	MTF2	0	0	0	0	1	1	0	0	0	0
APBB2	PAPD7	0	0	0	0	0	0	0	0	0	1
APBB2	PFKL	0	0	0	0	0	0	0	0	1	0
APBB2	PHKA1	0	0	0	0	1	0	0	1	1	0
APBB2	POLR2I	0	0	1	0	0	0	0	0	0	0
APBB2	PTK2B	0	0	0	0	0	0	0	0	0	1
APBB2	RB1	0	0	0	0	0	0	0	0	1	0
APBB2	RPN1	0	0	0	1	0	0	0	0	0	0
APBB2	SLC35A1	0	0	0	1	0	1	0	1	0	0
APBB2	SLC35B1	0	0	0	0	0	1	0	0	0	0
APBB2	SOX4	0	0	0	0	0	0	0	1	1	0
APBB2	STAT1	0	0	0	0	0	0	0	0	1	0
APBB2	STK25	0	0	0	0	1	0	0	0	1	0
APBB2	STMN1	0	0	0	1	0	0	0	0	0	0
APBB2	STXBP2	0	0	0	0	0	0	0	1	0	0
APBB2	TRAP1	0	0	0	0	0	0	0	0	1	0
APBB2	TSC22D3	1	0	0	0	1	0	0	0	0	0
APBB2	VAV3	0	0	0	0	0	0	0	0	1	0
APBB2	WRB	1	1	0	1	1	1	0	0	0	1
APOE	ADRB2	0	1	0	0	0	0	0	0	0	0
APOE	BHLHE40	0	0	0	0	0	0	1	0	0	0
APOE	CEBPD	0	0	0	0	0	0	1	0	0	0
APOE	DERA	0	0	0	0	1	0	0	0	0	0
APOE	DNAJB6	1	0	0	0	0	0	0	0	0	0
APOE	HK1	0	0	0	1	0	0	0	0	0	0
APOE	IGF2BP2	0	0	0	0	1	0	0	0	0	0
APOE	LYRM1	1	0	0	0	0	0	0	0	0	0
APOE	NR1H2	0	0	0	1	0	0	0	0	0	0
APOE	PKIG	0	0	0	0	0	0	0	0	0	1
APOE	PLS1	0	0	0	0	1	0	0	0	0	0
APOE	PNP	0	0	0	1	0	0	0	0	0	0
APOE	PRKAG2	0	0	0	0	0	0	1	0	0	0
APOE	RBM15B	0	0	0	1	0	0	0	0	0	0
APOE	RUVBL1	0	0	0	0	0	0	1	0	0	0
APOE	SACM1L	0	0	0	0	0	0	1	0	0	0
APOE	SLC35A1	0	0	0	1	0	0	0	0	0	0
APOE	STAT3	1	0	0	0	0	0	0	0	0	0
APOE	TRIB3	0	0	0	0	0	0	0	0	1	0
APOE	TSC22D3	0	0	0	0	0	0	0	0	0	1
APP	CNPY3	0	1	0	0	0	0	0	0	0	0
APP	ETFB	0	0	0	0	0	0	0	0	0	1
APP	ETS1	0	0	0	0	0	0	0	0	1	0
APP	ITGB5	0	0	0	0	0	0	0	0	0	1
APP	MALT1	1	0	0	0	0	0	0	0	0	0
APP	MSH6	0	0	0	0	1	0	0	0	0	0
