LINK	A375	A549	ASC	HA1E	HCC515	HEPG2	MCF7	NPC	PC3	VCAP
AKAP8_APOE	0	0	0	0	0	0	0	0	0	1
AKAP8_ATF6	0	0	0	1	0	0	0	0	0	0
AKAP8_ATP5S	0	1	0	0	0	0	0	0	0	0
AKAP8_BDH1	0	0	1	0	0	0	0	0	0	0
AKAP8_BID	0	1	0	0	0	0	0	0	0	0
AKAP8_CALU	0	1	0	0	0	0	0	0	0	0
AKAP8_CBLB	0	0	0	0	0	0	0	0	1	0
AKAP8_CDC25B	0	1	0	0	1	0	0	0	0	1
AKAP8_CDK19	0	1	0	0	0	0	0	0	0	0
AKAP8_CRELD2	0	1	0	1	0	0	0	0	0	0
AKAP8_DDR1	0	0	1	0	0	0	0	0	0	0
AKAP8_ECH1	0	1	0	0	0	0	0	0	0	0
AKAP8_ELAC2	0	0	0	0	0	0	0	0	1	0
AKAP8_FASTKD5	0	1	0	0	0	0	0	0	0	0
AKAP8_FGFR4	0	1	0	0	0	0	0	0	0	0
AKAP8_FOS	0	1	0	0	0	0	0	0	0	0
AKAP8_HDAC2	0	0	1	0	0	0	0	0	0	0
AKAP8_HIST2H2BE	0	0	0	1	0	0	0	0	0	0
AKAP8_HSPB1	0	1	0	0	0	0	0	0	0	0
AKAP8_IDE	0	0	0	0	1	0	0	0	0	0
AKAP8_IKBKB	0	1	0	0	0	0	0	0	0	0
AKAP8_INPP4B	0	1	0	0	0	0	0	0	0	0
AKAP8_KCNK1	0	1	0	0	0	0	0	0	0	0
AKAP8_KIAA1033	0	0	1	0	0	0	0	0	0	0
AKAP8_MAP7	0	0	0	0	1	0	0	0	0	0
AKAP8_NMT1	0	1	0	0	0	0	0	0	0	0
AKAP8_NUP85	0	1	0	0	0	0	0	0	0	0
AKAP8_OXA1L	0	1	0	0	0	0	0	0	0	0
AKAP8_PDLIM1	0	0	0	0	1	0	0	0	0	0
AKAP8_PGRMC1	0	0	1	0	0	0	0	0	0	0
AKAP8_POLB	0	1	0	0	0	0	0	0	0	0
AKAP8_PROS1	0	1	0	0	0	0	0	0	0	0
AKAP8_PRPF4	0	0	0	0	0	0	0	0	0	1
AKAP8_RAB11FIP2	0	0	0	1	0	0	0	0	0	0
AKAP8_RALB	0	1	0	0	0	0	0	0	0	0
AKAP8_RNPS1	0	1	0	0	0	0	0	0	0	0
AKAP8_SPTAN1	0	0	0	0	0	0	0	0	1	0
AKAP8_STAMBP	0	0	0	1	0	0	0	0	0	0
AKAP8_TBXA2R	0	1	0	0	0	0	0	0	0	0
AKAP8_TLE1	0	1	0	0	0	0	0	0	0	0
AKAP8_TOR1A	0	0	0	0	1	0	0	0	0	0
AKAP8_TRIB1	1	0	0	0	0	0	0	0	0	0
AKAP8_UBE3B	0	1	0	0	0	0	0	0	0	0
AKAP8_UBE3C	0	1	0	0	0	0	0	0	0	0
AKAP8_USP14	0	0	1	0	0	0	0	0	0	0
AKAP8_VPS28	0	1	0	0	0	0	0	0	0	0
AKAP8_YTHDF1	0	0	0	0	0	0	0	0	1	0
AKAP8L_B3GNT1	0	0	0	0	0	0	1	0	0	0
AKAP8L_CAMSAP2	0	0	1	0	0	0	0	0	0	0
AKAP8L_CFLAR	0	0	0	0	1	0	0	0	0	0
AKAP8L_COASY	0	0	1	0	0	0	0	0	0	0
AKAP8L_CRK	0	0	0	0	1	0	0	0	0	0
AKAP8L_CRYZ	0	0	0	0	0	0	1	0	0	0
AKAP8L_CTSD	0	0	1	0	0	0	0	0	0	0
AKAP8L_DFFB	0	1	0	0	0	0	0	0	0	0
AKAP8L_EPRS	0	0	0	0	0	0	1	0	0	0
AKAP8L_ERBB2	1	0	0	0	0	0	0	0	0	0
AKAP8L_GALE	0	0	0	0	0	0	1	0	0	0
AKAP8L_HSD17B11	0	0	0	0	1	0	1	0	0	0
AKAP8L_ITGAE	0	1	0	0	0	0	0	0	0	0
AKAP8L_KLHL21	0	0	0	0	0	0	0	1	0	0
AKAP8L_LSR	1	1	0	0	0	0	0	0	0	0
AKAP8L_MELK	0	0	0	0	0	0	0	0	1	0
AKAP8L_PCNA	0	0	0	0	1	0	0	0	0	0
AKAP8L_PHKA1	0	0	0	0	0	0	1	0	0	0
AKAP8L_PIGB	0	0	0	0	0	0	0	1	0	0
AKAP8L_PLP2	1	0	0	0	1	0	1	0	0	0
AKAP8L_RAP1GAP	0	0	0	0	0	0	1	0	0	0
AKAP8L_SCAND1	0	0	0	0	0	0	1	0	0	0
AKAP8L_SLC1A4	0	0	0	0	0	0	0	0	1	0
AKAP8L_SMAD3	0	0	0	0	0	0	1	0	0	0
AKAP8L_SOX2	0	0	0	1	0	0	0	0	1	0
AKAP8L_TBPL1	0	1	0	0	0	0	0	0	0	0
AKAP8L_TIMP2	0	0	0	0	0	1	0	0	0	0
AKAP8L_TNIP1	0	0	0	0	0	0	1	0	0	0
AKAP8L_TRIB1	0	0	0	0	0	0	1	0	0	0
AKAP8L_TSKU	0	0	0	0	0	1	0	0	0	0
AKAP8L_TXNRD1	1	0	0	0	0	0	0	0	0	0
AKAP8L_ZFP36	0	0	0	0	1	0	0	0	0	0
AKR7A2_ARL4C	0	0	1	0	0	0	0	0	0	0
AKR7A2_BACE2	0	0	0	0	0	1	0	0	0	0
AKR7A2_CETN3	0	0	0	0	0	0	0	0	0	1
AKR7A2_DDR1	0	1	0	0	0	0	0	0	0	0
AKR7A2_DNAJA3	0	0	0	1	0	0	0	0	0	0
AKR7A2_EBNA1BP2	1	0	0	0	0	0	0	0	0	0
AKR7A2_FAIM	0	1	0	0	0	0	0	0	0	0
AKR7A2_GADD45B	0	0	0	0	0	0	0	0	1	0
AKR7A2_LSR	0	0	0	0	0	0	0	0	0	1
AKR7A2_MYBL2	0	0	0	0	0	0	0	0	0	1
AKR7A2_MYC	0	0	0	0	0	0	0	1	0	0
AKR7A2_MYCBP	0	0	0	0	0	1	0	0	0	0
AKR7A2_MYO10	0	0	1	0	0	0	0	0	0	0
AKR7A2_NVL	0	0	1	0	0	0	0	0	0	0
AKR7A2_RAE1	0	0	0	0	0	0	0	0	0	1
AKR7A2_SRC	1	0	0	0	0	0	0	0	0	0
AKR7A2_SSBP2	0	0	0	0	0	0	0	1	0	0
AKR7A2_SYK	0	0	0	0	0	0	0	0	0	1
AKR7A2_VPS28	0	0	0	0	0	0	0	0	0	1
AKR7A2_YME1L1	0	0	0	0	0	1	0	0	0	0
AKT1_ATP5S	0	0	0	0	1	0	0	0	0	0
AKT1_BLCAP	0	0	0	0	1	0	0	0	0	0
AKT1_DYNLT3	0	0	0	0	0	0	0	1	0	0
AKT1_FYN	0	0	0	0	1	0	0	0	0	0
AKT1_GNA11	0	0	0	0	0	0	0	0	0	1
AKT1_KEAP1	0	0	0	0	0	1	0	0	0	0
AKT1_KIAA1279	0	0	0	0	1	0	0	0	0	0
AKT1_PNP	0	1	0	0	0	1	0	0	0	0
AKT1_PRKAG2	0	1	0	0	0	0	0	0	0	0
AKT1_S100A4	0	0	0	0	0	0	0	0	0	1
AKT1_SHC1	0	0	0	1	0	0	0	0	0	0
AKT1_TJP1	0	0	0	0	0	0	0	0	0	1
AKT1_UBE2L6	0	0	0	0	0	1	0	1	0	0
AKT1_UBQLN2	0	0	0	0	1	0	0	0	0	0
AKT1_UTP14A	0	0	0	0	0	1	0	0	0	0
ALAS1_ANXA7	0	0	0	0	0	0	0	1	0	0
ALAS1_CETN3	0	0	1	0	0	0	0	0	0	0
ALAS1_DDR1	0	0	0	1	0	0	0	0	0	0
ALAS1_DLD	0	0	0	0	0	0	0	0	0	1
ALAS1_DNAJA3	0	0	0	0	1	0	0	0	0	0
ALAS1_FAM20B	0	0	0	1	0	0	0	0	0	0
ALAS1_FAM63A	0	0	1	0	0	0	0	0	0	0
ALAS1_FOS	0	0	0	0	0	1	0	0	0	0
ALAS1_GNB5	0	0	1	0	0	0	0	0	0	0
ALAS1_KAT6A	0	0	0	0	0	0	0	0	1	0
ALAS1_MALT1	1	0	0	0	0	0	0	0	0	0
ALAS1_NR3C1	0	0	0	0	1	0	0	0	0	0
ALAS1_PLSCR1	1	0	0	0	0	0	0	0	0	0
ALAS1_POLB	0	0	1	0	0	0	0	0	0	0
ALAS1_PRR15L	0	0	0	0	0	0	0	1	0	0
ALAS1_PSMG1	0	0	0	0	0	1	0	0	0	0
ALAS1_PTGS2	0	0	0	1	0	0	0	0	0	0
ALAS1_SKIV2L	1	1	1	0	1	1	0	1	1	1
ALAS1_SMC3	0	0	0	0	0	0	0	1	0	0
ALAS1_SPR	1	0	0	0	0	0	0	0	0	1
ALAS1_TP53	0	0	0	0	0	0	0	0	0	1
ALAS1_WFS1	0	0	0	0	0	0	0	1	0	1
ALAS1_ZNF274	0	0	0	1	0	0	0	0	0	0
ALDOA_ADCK3	0	0	0	0	0	0	1	0	0	0
ALDOA_CASC3	0	0	0	0	0	0	1	0	0	0
ALDOA_CCNE2	0	0	0	0	1	0	0	0	1	0
ALDOA_CRTAP	0	0	0	0	0	0	1	0	0	0
ALDOA_DDR1	0	0	0	0	0	0	1	0	0	0
ALDOA_DNTTIP2	0	1	0	1	1	0	0	0	0	0
ALDOA_DRAP1	0	0	0	0	0	0	1	0	0	0
ALDOA_GTF2A2	0	0	0	0	0	0	0	0	1	0
ALDOA_MACF1	0	0	0	0	0	0	1	0	0	0
ALDOA_MAMLD1	0	0	0	1	0	0	0	0	0	0
ALDOA_MEF2C	0	0	0	0	0	0	0	0	1	0
ALDOA_NARFL	0	0	0	0	0	0	1	0	0	0
ALDOA_P4HA2	0	0	0	0	1	0	0	0	0	0
ALDOA_PDS5A	0	0	0	0	0	0	1	0	0	0
ALDOA_PLP2	0	1	0	0	0	0	0	0	0	0
ALDOA_PRSS23	0	1	0	0	0	0	0	0	0	0
ALDOA_PSMD10	0	0	0	0	0	0	1	0	0	0
ALDOA_PTPN12	0	0	0	0	0	0	1	0	0	0
ALDOA_SMARCC1	0	0	0	1	0	0	0	0	0	0
ALDOA_SRC	0	1	0	0	0	0	0	0	0	0
ALDOA_TRAP1	0	0	0	0	0	0	1	0	0	0
ALDOA_UBQLN2	0	0	0	0	0	0	1	0	0	0
ALDOC_ADI1	0	0	0	0	0	0	0	0	1	0
ALDOC_AKT1	0	0	0	0	1	0	0	0	0	0
ALDOC_BAMBI	0	1	0	0	0	0	0	0	0	0
ALDOC_BLVRA	0	0	1	0	0	0	0	0	0	0
ALDOC_CALU	0	0	1	0	0	0	0	0	0	0
ALDOC_CCDC86	0	0	0	0	0	0	0	0	0	1
ALDOC_CDK7	0	0	0	0	0	0	0	0	0	1
ALDOC_CHMP6	0	1	0	0	0	0	0	0	0	0
ALDOC_CNPY3	0	0	1	0	0	0	0	0	0	0
ALDOC_CRELD2	0	0	0	0	0	0	0	0	0	1
ALDOC_CRK	0	0	0	0	0	0	0	0	0	1
ALDOC_DNAJC15	0	0	0	0	1	0	0	0	0	0
ALDOC_ERBB3	0	0	0	0	0	0	0	0	1	0
ALDOC_EXT1	0	0	0	0	0	0	0	0	1	0
ALDOC_FASTKD5	0	0	0	0	0	0	0	0	0	1
ALDOC_FIS1	0	0	0	0	1	0	0	0	0	0
ALDOC_GNAS	0	0	1	0	0	0	0	0	0	0
ALDOC_HMG20B	0	0	1	0	0	0	0	0	0	0
ALDOC_ID2	0	0	1	0	0	0	0	0	0	0
ALDOC_IL13RA1	0	0	1	0	0	0	0	0	0	0
ALDOC_INPP4B	0	0	0	0	0	0	0	0	1	0
ALDOC_KLHL21	0	0	0	0	0	0	0	1	0	0
ALDOC_LAMA3	0	0	0	0	0	0	0	1	0	0
ALDOC_MMP1	0	0	0	0	0	0	0	0	1	0
ALDOC_MRPS16	0	1	0	1	1	1	0	1	0	1
ALDOC_NISCH	0	0	0	0	0	0	0	0	0	1
ALDOC_PIK3R3	0	0	0	0	1	0	0	0	0	0
ALDOC_PWP1	0	0	0	0	1	0	0	0	0	0
ALDOC_RELB	0	0	1	0	0	0	0	0	0	0
ALDOC_RRP12	0	0	0	0	0	0	0	0	0	1
ALDOC_RUVBL1	0	0	0	0	0	0	0	1	0	0
ALDOC_SMARCD2	0	0	0	0	0	0	0	0	1	0
ALDOC_SMC3	1	0	0	0	0	0	0	0	0	0
ALDOC_SMC4	0	0	0	1	0	0	0	0	0	0
ALDOC_STXBP2	0	0	1	0	0	0	0	0	0	0
ALDOC_TFDP1	1	1	0	0	0	0	0	0	0	0
ALDOC_THAP11	0	0	1	0	0	0	0	0	0	0
ALDOC_TIMELESS	0	0	0	0	0	0	0	0	0	1
ALDOC_TJP1	0	0	0	0	0	0	0	0	1	0
ALDOC_ZNF451	1	0	0	0	0	0	0	0	0	0
ALDOC_ZW10	0	0	0	0	1	0	0	0	0	0
AMDHD2_ACD	0	1	0	0	0	0	0	0	0	0
AMDHD2_ADCK3	0	1	0	0	0	0	0	0	0	0
AMDHD2_ATP6V1D	0	0	0	0	0	1	0	0	0	0
AMDHD2_BID	0	1	0	0	0	0	0	0	0	0
AMDHD2_CBR3	0	0	0	0	1	0	0	0	0	0
AMDHD2_CCNA2	1	0	0	0	0	0	0	0	0	0
AMDHD2_CDK2	0	1	0	0	0	0	0	0	0	0
AMDHD2_CEBPA	0	0	0	0	0	0	0	0	1	0
AMDHD2_CEP57	0	1	0	0	0	0	0	0	0	0
AMDHD2_CPNE3	0	1	0	0	0	0	0	0	0	0
AMDHD2_CSNK2A2	0	1	0	0	0	0	0	0	0	0
AMDHD2_CTSD	0	1	0	0	0	0	0	0	0	0
AMDHD2_DDB2	0	1	0	0	0	0	0	0	0	0
AMDHD2_DDIT4	0	1	0	0	0	0	0	0	0	0
AMDHD2_DFFB	0	1	0	0	0	0	0	0	0	0
AMDHD2_DNAJB6	0	1	0	0	0	0	0	0	0	0
AMDHD2_DUSP14	0	1	0	0	0	0	0	0	0	0
AMDHD2_EGR1	0	0	0	0	0	0	0	0	0	1
AMDHD2_FBXL12	0	1	0	0	0	0	0	0	0	0
AMDHD2_FOS	0	1	0	0	0	0	0	0	0	0
AMDHD2_GFPT1	0	1	0	0	0	0	0	0	0	0
AMDHD2_GNAI1	0	1	0	0	0	0	0	0	0	0
AMDHD2_GNAI2	0	1	0	0	0	0	0	0	0	0
AMDHD2_GNB5	0	0	0	0	0	1	0	0	0	0
AMDHD2_GTF2E2	0	1	0	0	0	0	0	0	0	0
AMDHD2_HMG20B	0	1	0	0	0	0	0	0	0	0
AMDHD2_HSPA1A	0	1	0	0	0	0	0	0	0	0
AMDHD2_IDE	0	1	0	0	0	0	0	0	0	0
AMDHD2_IGF1R	0	1	0	0	0	0	0	0	0	0
AMDHD2_IKBKAP	0	0	0	0	0	0	0	0	0	1
AMDHD2_ILK	0	0	0	0	0	0	0	0	0	1
AMDHD2_KIT	0	1	0	0	0	0	0	0	0	0
AMDHD2_LAGE3	0	1	0	0	0	0	0	0	0	0
AMDHD2_MALT1	0	1	0	0	0	0	0	0	0	0
AMDHD2_MAPK9	0	1	0	0	0	0	0	0	0	0
AMDHD2_MRPL19	0	1	0	0	0	0	0	0	0	0
AMDHD2_MRPS16	0	1	0	0	0	0	0	0	0	0
AMDHD2_MYLK	0	1	0	0	0	0	0	0	0	0
AMDHD2_NFKBIB	0	1	0	0	0	0	0	0	0	0
AMDHD2_NISCH	0	1	0	0	0	0	0	0	0	0
AMDHD2_NR1H2	0	1	0	0	0	0	0	0	0	0
AMDHD2_NR3C1	0	1	0	0	0	0	0	0	0	0
AMDHD2_NRIP1	0	1	0	0	0	0	0	0	0	0
AMDHD2_PAK1	0	1	0	0	0	0	0	0	0	0
AMDHD2_PCM1	0	0	1	0	0	0	0	0	0	0
AMDHD2_PDLIM1	0	0	1	0	0	0	0	0	0	0
AMDHD2_PHKA1	0	1	0	0	0	0	0	0	0	0
AMDHD2_PIK3R4	0	1	0	0	0	0	0	0	0	0
AMDHD2_PLA2G15	0	1	0	0	0	0	0	0	0	0
AMDHD2_PPARG	0	1	0	0	0	0	0	0	0	0
AMDHD2_PRKCD	1	0	0	0	0	0	0	0	0	0
AMDHD2_PROS1	0	1	0	0	0	0	0	0	0	0
AMDHD2_PSMD10	0	1	0	0	0	0	0	0	0	0
AMDHD2_PYCR1	0	1	0	0	0	0	0	0	0	0
AMDHD2_RAB31	0	1	0	0	0	0	0	0	0	0
AMDHD2_RAB4A	0	1	0	0	0	0	0	0	0	0
AMDHD2_REEP5	0	0	1	0	0	0	0	0	0	0
AMDHD2_SIRT3	0	0	0	0	0	0	0	0	0	1
AMDHD2_SLC11A2	0	0	1	0	0	0	0	0	0	0
AMDHD2_SMC4	0	1	0	0	0	0	0	0	0	0
AMDHD2_SOX2	0	0	0	0	0	0	0	0	0	1
AMDHD2_SOX4	0	1	0	0	0	0	0	0	0	0
AMDHD2_SRC	0	0	0	0	0	0	0	0	0	1
AMDHD2_ST6GALNAC2	0	0	0	0	0	0	0	1	0	0
AMDHD2_STK25	0	1	0	0	0	0	0	0	0	0
AMDHD2_STMN1	0	1	0	0	0	0	0	0	0	0
AMDHD2_TCEA2	0	1	0	0	0	0	0	0	0	0
AMDHD2_TESK1	0	0	0	0	0	0	0	0	0	1
AMDHD2_TXNRD1	1	1	0	0	0	0	0	0	0	0
AMDHD2_YKT6	0	1	0	0	0	0	0	0	0	0
ANKRD10_APBB2	0	0	0	0	0	0	0	0	1	0
ANKRD10_CCNB2	0	0	0	0	0	1	1	0	0	0
ANKRD10_CHAC1	0	0	0	0	0	1	0	0	0	0
ANKRD10_CHIC2	0	0	0	0	0	0	1	0	0	0
ANKRD10_CLSTN1	0	0	0	0	0	0	1	0	0	0
ANKRD10_DLD	0	0	0	0	0	0	1	0	0	0
ANKRD10_DPH2	1	0	0	0	0	0	0	0	0	0
ANKRD10_ELAVL1	0	0	0	0	0	0	1	0	0	0
ANKRD10_FCHO1	0	0	0	0	0	0	0	1	0	0
ANKRD10_GATA3	0	0	0	0	0	0	0	0	0	1
ANKRD10_HERPUD1	1	0	0	0	0	0	0	0	0	0
ANKRD10_HMGCS1	0	0	0	0	0	0	1	0	0	0
ANKRD10_MBTPS1	1	0	0	0	0	0	0	0	0	0
ANKRD10_PGAM1	0	0	0	0	0	0	1	0	0	0
ANKRD10_PLS1	0	0	0	0	0	0	1	0	0	0
ANKRD10_PRKAG2	0	0	0	0	0	0	1	0	0	0
ANKRD10_RBM15B	0	0	0	0	0	0	1	0	0	0
ANKRD10_SNX13	0	0	0	0	0	0	1	0	0	0
ANKRD10_SOCS2	1	0	0	0	0	0	0	0	0	0
ANKRD10_SPTLC2	0	0	0	0	0	0	1	0	0	0
ANKRD10_STX4	0	0	0	0	0	0	1	0	1	0
ANKRD10_TIMM9	0	0	0	0	0	0	1	0	0	0
ANKRD10_TRAPPC3	0	0	0	0	0	0	0	0	1	0
ANKRD10_TUBB6	0	0	0	0	0	0	1	0	0	0
ANKRD10_TXNDC9	0	0	0	0	0	0	0	0	1	0
ANKRD10_ZNF318	0	0	0	0	0	0	1	0	0	0
ANO10_ATP5S	0	0	0	0	0	0	0	1	0	0
ANO10_ATP6V0B	0	0	0	0	0	0	0	0	0	1
ANO10_CBLB	0	1	0	0	0	0	0	0	0	0
ANO10_CCND3	1	0	0	1	1	0	0	0	1	0
ANO10_CDC45	0	0	0	0	0	1	0	0	0	0
ANO10_CYB561	0	0	0	0	1	1	0	0	0	0
ANO10_DDR1	0	0	1	0	0	0	0	0	0	0
ANO10_DFFA	0	0	0	0	0	0	0	0	1	0
ANO10_DHDDS	0	0	0	0	0	1	0	0	0	0
ANO10_ECH1	0	0	0	1	0	1	0	0	0	0
ANO10_EDEM1	1	0	1	0	1	0	0	1	0	0
ANO10_EPRS	0	0	0	1	0	0	0	0	0	0
ANO10_FCHO1	0	0	1	0	0	0	0	0	0	0
ANO10_FOXO4	0	0	1	0	0	0	0	0	0	0
ANO10_FUT1	0	0	0	0	0	0	0	1	0	0
ANO10_GAA	0	0	0	1	0	0	0	1	0	0
ANO10_GLRX	0	0	1	0	1	0	0	0	0	0
ANO10_GMNN	0	0	1	0	1	0	0	0	0	0
ANO10_GNAI1	0	0	0	0	0	0	0	0	1	0
ANO10_H2AFV	0	0	0	0	1	0	0	0	0	0
ANO10_IKBKAP	0	0	1	0	0	0	0	0	0	0
ANO10_IKZF1	1	0	0	0	0	0	0	0	0	0
ANO10_ILK	1	0	0	1	0	0	0	0	0	0
ANO10_INTS3	1	0	0	0	0	0	0	0	0	0
ANO10_KIF20A	0	0	0	0	0	0	0	1	0	0
ANO10_LSR	0	0	0	0	0	1	0	0	0	0
ANO10_MAP2K5	0	0	1	0	0	0	0	0	0	0
ANO10_MAP3K4	0	0	0	0	0	1	0	0	0	0
ANO10_MBNL2	0	0	0	1	0	1	0	0	0	0
ANO10_METRN	0	0	0	0	0	1	0	1	0	0
ANO10_MICALL1	0	0	1	0	0	0	0	0	0	0
ANO10_NFIL3	0	0	0	1	0	0	0	1	0	0
ANO10_NFKB2	0	0	0	1	0	0	0	0	0	0
ANO10_PAN2	0	0	1	0	0	0	0	0	0	0
ANO10_PGRMC1	0	0	0	0	0	0	0	0	1	0
ANO10_PLP2	0	0	0	0	0	0	0	0	0	1
ANO10_PLSCR1	0	0	0	0	0	1	0	0	0	0
ANO10_PMAIP1	0	0	0	0	0	0	0	0	1	0
ANO10_PRCP	0	0	0	0	0	0	0	1	0	0
ANO10_PRKCD	0	0	0	0	0	0	0	0	0	1
ANO10_PSMB8	1	0	0	1	0	0	0	0	0	0
ANO10_PYGL	0	0	0	0	0	1	0	1	0	0
ANO10_REEP5	0	0	1	0	0	0	0	0	0	0
ANO10_RPS6KA1	0	0	0	0	0	1	0	0	0	0
ANO10_SMARCD2	0	0	0	1	0	0	0	0	0	0
ANO10_SNX13	0	0	1	0	0	0	0	0	0	0
ANO10_SPAG7	0	0	1	1	0	0	0	0	0	0
ANO10_ST7	1	0	0	1	0	0	0	0	0	0
ANO10_STMN1	0	0	0	1	0	0	0	0	0	0
ANO10_TESK1	0	1	0	0	0	0	0	0	0	0
ANO10_THAP11	0	0	1	0	0	0	0	0	0	0
ANO10_TIAM1	0	0	0	0	0	0	0	1	0	0
ANO10_TOMM70A	0	0	0	0	0	0	0	0	0	1
ANO10_TPM1	0	0	1	0	0	0	0	0	0	0
ANO10_TRAPPC3	0	1	0	0	0	0	0	0	0	0
ANO10_TSTA3	0	0	1	0	0	0	0	0	0	0
ANO10_USP14	0	0	0	0	0	0	0	1	0	0
ANO10_VGLL4	0	0	1	0	0	0	0	0	0	0
ANXA7_ADO	0	0	0	0	0	1	0	1	0	0
ANXA7_APP	0	0	0	0	0	0	0	0	1	0
ANXA7_ARFIP2	0	0	0	0	0	0	1	0	0	0
ANXA7_CDCA4	0	0	0	0	0	0	1	0	0	0
ANXA7_CSNK1E	0	0	0	0	0	0	1	0	0	0
ANXA7_ERBB2	0	1	0	1	1	0	0	0	1	0
ANXA7_FBXO7	0	0	0	0	0	0	1	0	0	0
ANXA7_GALE	0	0	0	0	0	0	1	0	0	0
ANXA7_PDS5A	0	0	0	0	0	0	1	0	0	0
ANXA7_PECR	0	0	0	0	1	0	0	0	0	0
ANXA7_PRKAG2	0	0	0	0	0	0	1	0	0	0
ANXA7_SLC11A2	0	0	0	0	1	1	0	0	0	0
ANXA7_SNX13	0	0	0	0	0	0	1	0	0	0
ANXA7_STAT1	0	0	0	0	0	0	1	0	0	0
ANXA7_STX4	0	0	0	0	0	0	1	0	0	0
ANXA7_STXBP2	0	0	0	0	0	0	0	1	0	0
ANXA7_TCFL5	0	0	0	0	0	0	0	1	0	0
ANXA7_TMCO1	0	0	0	0	1	0	0	0	0	0
ANXA7_TRAPPC3	0	0	0	0	0	0	1	0	0	0
ANXA7_TRIB1	1	0	0	0	0	1	0	0	0	0
ANXA7_USP22	0	0	0	1	0	0	0	0	0	0
APBB2_ABCC5	0	0	0	0	0	0	0	0	0	1
APBB2_AGL	0	0	0	0	0	0	0	0	0	1
APBB2_AKAP8L	0	0	0	0	0	1	0	1	0	0
APBB2_BECN1	0	0	0	0	0	0	0	1	0	0
APBB2_CEBPA	1	0	0	0	0	0	0	0	0	0
APBB2_CNDP2	1	0	0	0	0	1	0	0	0	0
APBB2_CREB1	1	0	0	1	0	0	0	1	1	0
APBB2_CRELD2	0	0	0	0	0	0	0	1	0	0
APBB2_CSK	1	0	0	0	0	0	0	0	0	0
APBB2_DDB2	0	0	0	0	0	1	0	1	0	0
APBB2_DSG2	0	0	0	0	0	0	0	0	0	1
APBB2_EPHA3	0	0	0	0	0	0	0	0	1	0
APBB2_FBXO21	0	0	0	0	0	0	0	1	0	0
APBB2_GFOD1	0	0	0	0	1	0	0	0	0	0
APBB2_HDAC2	0	0	0	0	1	0	0	0	1	0
APBB2_HSD17B11	0	0	0	0	1	0	0	0	0	1
APBB2_KAT6A	1	0	0	0	0	0	0	0	0	0
APBB2_LBR	0	1	0	0	0	1	0	0	0	0
APBB2_LRP10	0	0	0	0	1	0	0	1	0	1
APBB2_LYN	0	1	0	0	0	0	0	0	0	0
APBB2_MAT2A	0	0	0	0	0	0	0	0	1	0
APBB2_MTF2	0	0	0	0	1	1	0	0	0	0
APBB2_PAPD7	0	0	0	0	0	0	0	0	0	1
APBB2_PFKL	0	0	0	0	0	0	0	0	1	0
APBB2_PHKA1	0	0	0	0	1	0	0	1	1	0
APBB2_POLR2I	0	0	1	0	0	0	0	0	0	0
APBB2_PTK2B	0	0	0	0	0	0	0	0	0	1
APBB2_RB1	0	0	0	0	0	0	0	0	1	0
APBB2_RPN1	0	0	0	1	0	0	0	0	0	0
APBB2_SLC35A1	0	0	0	1	0	1	0	1	0	0
APBB2_SLC35B1	0	0	0	0	0	1	0	0	0	0
APBB2_SOX4	0	0	0	0	0	0	0	1	1	0
APBB2_STAT1	0	0	0	0	0	0	0	0	1	0
APBB2_STK25	0	0	0	0	1	0	0	0	1	0
APBB2_STMN1	0	0	0	1	0	0	0	0	0	0
APBB2_STXBP2	0	0	0	0	0	0	0	1	0	0
APBB2_TRAP1	0	0	0	0	0	0	0	0	1	0
APBB2_TSC22D3	1	0	0	0	1	0	0	0	0	0
APBB2_VAV3	0	0	0	0	0	0	0	0	1	0
APBB2_WRB	1	1	0	1	1	1	0	0	0	1
APOE_ADRB2	0	1	0	0	0	0	0	0	0	0
APOE_BHLHE40	0	0	0	0	0	0	1	0	0	0
APOE_CEBPD	0	0	0	0	0	0	1	0	0	0
APOE_DERA	0	0	0	0	1	0	0	0	0	0
APOE_DNAJB6	1	0	0	0	0	0	0	0	0	0
APOE_HK1	0	0	0	1	0	0	0	0	0	0
APOE_IGF2BP2	0	0	0	0	1	0	0	0	0	0
APOE_LYRM1	1	0	0	0	0	0	0	0	0	0
APOE_NR1H2	0	0	0	1	0	0	0	0	0	0
APOE_PKIG	0	0	0	0	0	0	0	0	0	1
APOE_PLS1	0	0	0	0	1	0	0	0	0	0
APOE_PNP	0	0	0	1	0	0	0	0	0	0
APOE_PRKAG2	0	0	0	0	0	0	1	0	0	0
APOE_RBM15B	0	0	0	1	0	0	0	0	0	0
APOE_RUVBL1	0	0	0	0	0	0	1	0	0	0
APOE_SACM1L	0	0	0	0	0	0	1	0	0	0
APOE_SLC35A1	0	0	0	1	0	0	0	0	0	0
APOE_STAT3	1	0	0	0	0	0	0	0	0	0
APOE_TRIB3	0	0	0	0	0	0	0	0	1	0
APOE_TSC22D3	0	0	0	0	0	0	0	0	0	1
APP_CNPY3	0	1	0	0	0	0	0	0	0	0
APP_ETFB	0	0	0	0	0	0	0	0	0	1
APP_ETS1	0	0	0	0	0	0	0	0	1	0
APP_ITGB5	0	0	0	0	0	0	0	0	0	1
APP_MALT1	1	0	0	0	0	0	0	0	0	0
APP_MSH6	0	0	0	0	1	0	0	0	0	0
